billofmaterialsid,productassemblyid,componentid,startdate,enddate,unitmeasurecode,bomlevel,perassemblyqty,modifieddate
3093,792.0,820,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3127,792.0,828,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2132,792.0,894,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
500,792.0,907,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
107,792.0,940,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
1775,792.0,945,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3346,792.0,948,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2099,792.0,950,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
882,792.0,952,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1772,792.0,996,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
131,793.0,519,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2042,793.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3027,793.0,813,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1232,793.0,820,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1809,793.0,828,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2035,793.0,838,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
903,793.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1694,793.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3030,793.0,940,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2345,793.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
401,793.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2745,793.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3252,793.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2332,793.0,996,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3387,794.0,519,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2066,794.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3049,794.0,813,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1511,794.0,820,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1253,794.0,820,2010-08-09 00:00:00,,EA ,1,1.0,2010-07-26 00:00:00
1341,794.0,828,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1709,794.0,839,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2834,794.0,894,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1729,794.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3053,794.0,940,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2377,794.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
428,794.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2767,794.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3286,794.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2359,794.0,996,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
136,795.0,519,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2084,795.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3071,795.0,813,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1276,795.0,820,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1815,795.0,828,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3066,795.0,840,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
910,795.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1758,795.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3074,795.0,940,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2409,795.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
697,795.0,948,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
459,795.0,948,2010-05-18 00:00:00,,EA ,1,1.0,2010-05-04 00:00:00
2789,795.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3309,795.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2393,795.0,996,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3392,796.0,519,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3333,796.0,680,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2093,796.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3081,796.0,813,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1286,796.0,820,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1346,796.0,828,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2837,796.0,894,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1293,796.0,907,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
493,796.0,940,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2427,796.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
485,796.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2802,796.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3328,796.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2421,796.0,996,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1820,797.0,518,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2731,797.0,806,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2320,797.0,812,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1209,797.0,819,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3259,797.0,822,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2842,797.0,827,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3365,797.0,894,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2023,797.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
29,797.0,939,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
792,797.0,945,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
373,797.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1198,797.0,950,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1196,797.0,952,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1192,797.0,994,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1351,798.0,518,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1044,798.0,806,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
823,798.0,806,2010-07-26 00:00:00,,EA ,1,1.0,2010-07-12 00:00:00
2210,798.0,812,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
2039,798.0,812,2010-09-07 00:00:00,,EA ,1,1.0,2010-08-24 00:00:00
2752,798.0,819,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
918,798.0,827,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3260,798.0,833,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
113,798.0,894,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2045,798.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2044,798.0,939,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2748,798.0,945,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1225,798.0,948,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3254,798.0,950,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3018,798.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
391,798.0,994,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1823,799.0,518,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
844,799.0,806,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2063,799.0,812,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2773,799.0,819,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2846,799.0,827,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3261,799.0,834,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3367,799.0,894,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2069,799.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2068,799.0,939,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2770,799.0,945,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1244,799.0,948,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3288,799.0,950,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3038,799.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
417,799.0,994,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1354,800.0,518,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
862,800.0,806,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2081,800.0,812,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2794,800.0,819,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
922,800.0,827,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3262,800.0,835,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
116,800.0,894,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2087,800.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2086,800.0,939,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2791,800.0,945,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1268,800.0,948,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3311,800.0,950,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3061,800.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
448,800.0,994,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1825,801.0,518,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
874,801.0,806,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2092,801.0,812,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2804,801.0,819,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2848,801.0,827,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3263,801.0,836,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3370,801.0,894,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2435,801.0,907,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2434,801.0,939,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2803,801.0,945,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1283,801.0,948,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3330,801.0,950,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3078,801.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
479,801.0,994,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3218,802.0,316,2010-12-23 00:00:00,,EA ,3,2.0,2010-12-09 00:00:00
1206,802.0,331,2010-06-09 00:00:00,,EA ,3,2.0,2010-05-26 00:00:00
2722,802.0,350,2010-09-15 00:00:00,,EA ,3,1.0,2010-09-01 00:00:00
1831,802.0,531,2010-06-19 00:00:00,,EA ,3,1.0,2010-06-05 00:00:00
2880,803.0,316,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,2,3.0,2010-11-14 00:00:00
2712,803.0,316,2010-11-15 00:00:00,,EA ,3,2.0,2010-11-01 00:00:00
376,803.0,331,2010-03-18 00:00:00,,EA ,3,2.0,2010-03-04 00:00:00
2311,803.0,350,2010-08-05 00:00:00,,EA ,3,1.0,2010-07-22 00:00:00
3141,803.0,531,2010-12-15 00:00:00,,EA ,3,1.0,2010-12-01 00:00:00
2301,804.0,316,2010-08-05 00:00:00,,EA ,3,2.0,2010-07-22 00:00:00
17,804.0,331,2010-03-04 00:00:00,,EA ,3,2.0,2010-02-18 00:00:00
1491,804.0,350,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,2,2.0,2010-08-08 00:00:00
1204,804.0,350,2010-08-09 00:00:00,,EA ,3,1.0,2010-07-26 00:00:00
3403,804.0,531,2010-12-23 00:00:00,,EA ,3,1.0,2010-12-09 00:00:00
1485,805.0,1,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1191,805.0,1,2010-08-09 00:00:00,,EA ,2,1.0,2010-07-26 00:00:00
2711,805.0,4,2010-09-15 00:00:00,,EA ,2,8.0,2010-09-01 00:00:00
1644,805.0,323,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
1215,805.0,402,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1216,805.0,459,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
3237,805.0,462,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
361,806.0,1,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2300,806.0,4,2010-08-05 00:00:00,,EA ,2,8.0,2010-07-22 00:00:00
2995,806.0,323,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
382,806.0,402,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
383,806.0,459,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2732,806.0,462,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
1,807.0,1,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1193,807.0,4,2010-06-09 00:00:00,,EA ,2,8.0,2010-05-26 00:00:00
3222,807.0,323,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
23,807.0,402,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
268,807.0,459,2010-03-04 00:00:00,2010-05-03 00:00:00,EA ,1,2.0,2010-05-03 00:00:00
24,807.0,459,2010-05-04 00:00:00,,EA ,2,1.0,2010-04-20 00:00:00
2324,807.0,462,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
372,808.0,328,2010-03-18 00:00:00,,EA ,2,2.0,2010-03-04 00:00:00
379,808.0,356,2010-03-18 00:00:00,,IN ,2,40.0,2010-03-04 00:00:00
1833,808.0,398,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
3139,808.0,529,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
12,809.0,328,2010-03-04 00:00:00,,EA ,2,2.0,2010-02-18 00:00:00
1652,809.0,357,2010-06-19 00:00:00,,IN ,2,40.0,2010-06-05 00:00:00
3143,809.0,398,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
3401,809.0,529,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
791,810.0,328,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
2893,810.0,358,2010-09-15 00:00:00,2010-11-14 00:00:00,IN ,1,41.0,2010-11-14 00:00:00
2726,810.0,358,2010-11-15 00:00:00,,IN ,2,40.0,2010-11-01 00:00:00
3405,810.0,398,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2863,810.0,529,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
1647,811.0,329,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
19,811.0,356,2010-03-04 00:00:00,,IN ,2,40.0,2010-02-18 00:00:00
2865,811.0,398,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2490,811.0,529,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
2999,812.0,329,2010-12-15 00:00:00,,EA ,2,2.0,2010-12-01 00:00:00
3003,812.0,357,2010-12-15 00:00:00,,IN ,2,40.0,2010-12-01 00:00:00
2494,812.0,398,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
1574,812.0,529,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1361,812.0,529,2010-08-09 00:00:00,,EA ,2,1.0,2010-07-26 00:00:00
3225,813.0,329,2010-12-23 00:00:00,,EA ,2,2.0,2010-12-09 00:00:00
2318,813.0,358,2010-08-05 00:00:00,,IN ,2,40.0,2010-07-22 00:00:00
1365,813.0,398,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
547,813.0,529,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2003,814.0,324,2010-07-08 00:00:00,,EA ,2,2.0,2010-06-24 00:00:00
789,814.0,325,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
2005,814.0,326,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
1646,814.0,327,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
22,814.0,399,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1659,814.0,492,2010-06-19 00:00:00,,OZ ,2,8.0,2010-06-05 00:00:00
2166,814.0,532,2010-07-08 00:00:00,,EA ,2,4.0,2010-06-24 00:00:00
1832,814.0,533,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
1368,814.0,534,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
377,814.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2014,815.0,400,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
2733,815.0,490,2010-09-15 00:00:00,,EA ,2,36.0,2010-09-01 00:00:00
3118,815.0,506,2010-12-15 00:00:00,,EA ,2,2.0,2010-12-01 00:00:00
2135,815.0,507,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
544,815.0,527,2010-03-18 00:00:00,,EA ,2,36.0,2010-03-04 00:00:00
943,815.0,921,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
2495,815.0,928,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
2319,816.0,401,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
2325,816.0,490,2010-08-05 00:00:00,,EA ,2,36.0,2010-07-22 00:00:00
3373,816.0,506,2010-12-23 00:00:00,,EA ,2,2.0,2010-12-09 00:00:00
3374,816.0,508,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
349,816.0,527,2010-03-04 00:00:00,2010-05-03 00:00:00,EA ,1,37.0,2010-05-03 00:00:00
142,816.0,527,2010-05-04 00:00:00,,EA ,2,36.0,2010-04-20 00:00:00
2169,816.0,921,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
552,816.0,929,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1211,817.0,401,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
2326,817.0,491,2010-08-05 00:00:00,,EA ,2,36.0,2010-07-22 00:00:00
2840,817.0,506,2010-09-15 00:00:00,,EA ,2,2.0,2010-09-01 00:00:00
1335,817.0,509,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
936,817.0,527,2010-05-26 00:00:00,,EA ,2,36.0,2010-05-12 00:00:00
1835,817.0,921,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
942,817.0,930,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
1653,818.0,400,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
1217,818.0,490,2010-06-09 00:00:00,,EA ,2,36.0,2010-05-26 00:00:00
2648,818.0,506,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,3.0,2010-10-04 00:00:00
2466,818.0,506,2010-10-05 00:00:00,,EA ,2,2.0,2010-09-21 00:00:00
914,818.0,510,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
2163,818.0,527,2010-07-08 00:00:00,,EA ,2,36.0,2010-06-24 00:00:00
3407,818.0,922,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
1834,818.0,931,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
380,819.0,401,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
384,819.0,490,2010-03-18 00:00:00,,EA ,2,36.0,2010-03-04 00:00:00
1334,819.0,506,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
3119,819.0,511,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1829,819.0,527,2010-06-19 00:00:00,,EA ,2,36.0,2010-06-05 00:00:00
2868,819.0,922,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
3406,819.0,932,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
20,820.0,401,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1218,820.0,491,2010-06-09 00:00:00,,EA ,2,36.0,2010-05-26 00:00:00
522,820.0,506,2010-03-18 00:00:00,,EA ,2,2.0,2010-03-04 00:00:00
2467,820.0,512,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3137,820.0,527,2010-12-15 00:00:00,,EA ,2,36.0,2010-12-01 00:00:00
2497,820.0,922,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
2496,820.0,933,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
798,821.0,401,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
25,821.0,490,2010-03-04 00:00:00,,EA ,2,36.0,2010-02-18 00:00:00
120,821.0,506,2010-03-04 00:00:00,,EA ,2,2.0,2010-02-18 00:00:00
121,821.0,513,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
3399,821.0,527,2010-12-23 00:00:00,,EA ,2,36.0,2010-12-09 00:00:00
555,821.0,923,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
553,821.0,934,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
788,822.0,324,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
9,822.0,325,2010-03-04 00:00:00,,EA ,2,2.0,2010-02-18 00:00:00
790,822.0,326,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
2192,822.0,327,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
2006,822.0,327,2010-09-07 00:00:00,,EA ,2,1.0,2010-08-24 00:00:00
381,822.0,399,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2021,822.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
941,822.0,532,2010-05-26 00:00:00,,EA ,2,4.0,2010-05-12 00:00:00
2167,822.0,533,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
2498,822.0,534,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
1207,822.0,803,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
3004,823.0,400,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
801,823.0,490,2010-05-26 00:00:00,,EA ,2,36.0,2010-05-12 00:00:00
2465,823.0,506,2010-08-05 00:00:00,,EA ,2,2.0,2010-07-22 00:00:00
1805,823.0,507,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
2861,823.0,527,2010-09-15 00:00:00,,EA ,2,36.0,2010-09-01 00:00:00
1576,823.0,921,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1367,823.0,921,2010-08-09 00:00:00,,EA ,2,1.0,2010-07-26 00:00:00
3144,823.0,928,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2200,824.0,401,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
2015,824.0,401,2010-09-07 00:00:00,,EA ,2,1.0,2010-08-24 00:00:00
2202,824.0,490,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,37.0,2010-09-06 00:00:00
2018,824.0,490,2010-09-07 00:00:00,,EA ,2,36.0,2010-08-24 00:00:00
1333,824.0,506,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
2841,824.0,508,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2488,824.0,527,2010-08-05 00:00:00,,EA ,2,36.0,2010-07-22 00:00:00
556,824.0,921,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
2866,824.0,929,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
1654,825.0,401,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
385,825.0,491,2010-03-18 00:00:00,,EA ,2,36.0,2010-03-04 00:00:00
521,825.0,506,2010-03-18 00:00:00,,EA ,2,2.0,2010-03-04 00:00:00
523,825.0,509,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1359,825.0,527,2010-06-09 00:00:00,,EA ,2,36.0,2010-05-26 00:00:00
151,825.0,921,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1366,825.0,930,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
3232,826.0,400,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
1658,826.0,490,2010-06-19 00:00:00,,EA ,2,36.0,2010-06-05 00:00:00
119,826.0,506,2010-03-04 00:00:00,,EA ,2,2.0,2010-02-18 00:00:00
2278,826.0,510,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
